15000 DPQuick 245439 307680
16000 Quick 271644 395898
16000 Hybrid 304389 377389
16000 Merge 203152 223616
16000 MySort 227678 227623
16000 DPQuick 249204 366114
17000 Quick 281106 475914
17000 Hybrid 314507 453080
17000 Merge 217591 239232
17000 MySort 247016 246811
17000 DPQuick 268160 362604
18000 Quick 305987 476157
18000 Hybrid 340747 453017
18000 Merge 231865 255232
18000 MySort 256521 256380
18000 DPQuick 289797 405504
19000 Quick 322093 573822
19000 Hybrid 358002 547945
19000 Merge 246500 271232
19000 MySort 272923 272543
19000 DPQuick 310988 440403
20000 Quick 325493 521262
20000 Hybrid 364634 494545
20000 Merge 260861 287232
20000 MySort 297182 297235
20000 DPQuick 332938 428619
21000 Quick 366508 617451
21000 Hybrid 407271 590218
21000 Merge 275327 303232
21000 MySort 305338 305185
21000 DPQuick 346092 452175
22000 Quick 373118 592668
22000 Hybrid 414718 561096
22000 Merge 289996 319232
22000 MySort 321712 321564
22000 DPQuick 401798 532449
23000 Quick 381961 621054
23000 Hybrid 424777 588591
23000 Merge 304625 335232
23000 MySort 339261 339263
23000 DPQuick 376140 538230
24000 Quick 414866 642795
24000 Hybrid 461130 611789
24000 Merge 319431 351232
24000 MySort 352148 351999
24000 DPQuick 420252 572325
25000 Quick 447249 709911
25000 Hybrid 495124 676297
25000 Merge 334100 367232
25000 MySort 366506 366583
25000 DPQuick 437639 556491
26000 Quick 462346 731970
26000 Hybrid 512249 696977
26000 Merge 348982 383232
26000 MySort 385737 385818
26000 DPQuick 475719 661281
27000 Quick 512438 822798
27000 Hybrid 563753 785352
27000 Merge 363670 399232
27000 MySort 405925 405873
27000 DPQuick 469584 623238
28000 Quick 490523 780387
28000 Hybrid 544533 742887
28000 Merge 378735 415232
28000 MySort 421689 421504
28000 DPQuick 502421 647769
29000 Quick 493778 774708
29000 Hybrid 549601 736928
29000 Merge 393581 431232
29000 MySort 441979 441882
29000 DPQuick 496718 679857
30000 Quick 539515 830256
30000 Hybrid 595951 788876
30000 Merge 408748 447232
30000 MySort 455146 454777
30000 DPQuick 528570 779340
31000 Quick 563231 865758
31000 Hybrid 623788 825887
31000 Merge 423742 463232
31000 MySort 470393 470166
31000 DPQuick 577084 766374
32000 Quick 594167 927714
32000 Hybrid 656262 886435
32000 Merge 438606 479232
32000 MySort 485372 485159
32000 DPQuick 633843 863520
33000 Quick 639144 964626
33000 Hybrid 703075 922708
33000 Merge 453534 495464
33000 MySort 509048 508780
33000 DPQuick 582060 840969
34000 Quick 603496 950841
34000 Hybrid 669636 906036
34000 Merge 469064 512464
34000 MySort 518521 518768
34000 DPQuick 639389 791898
35000 Quick 631547 968100
35000 Hybrid 697566 919359
35000 Merge 484163 529464
35000 MySort 533581 533720
35000 DPQuick 631731 875382
36000 Quick 616736 1023720
36000 Hybrid 685449 974860
36000 Merge 499875 546464
36000 MySort 552119 552016
36000 DPQuick 651280 879300
37000 Quick 804589 1398075
37000 Hybrid 873287 1345901
37000 Merge 515344 563464
37000 MySort 566730 566805
37000 DPQuick 685735 885249
38000 Quick 690520 1174935
38000 Hybrid 762761 1124819
38000 Merge 530855 580464
38000 MySort 587013 587042
38000 DPQuick 717996 887286
39000 Quick 692763 1125357
39000 Hybrid 767576 1074425
39000 Merge 546275 597464
39000 MySort 625168 625582
39000 DPQuick 715384 942720
40000 Quick 717970 1161327
40000 Hybrid 794427 1106731
40000 Merge 561799 614464
40000 MySort 622673 622589
40000 DPQuick 793427 917913
41000 Quick 728281 1174803
41000 Hybrid 808393 1121434
41000 Merge 577270 631464
41000 MySort 643991 643811
41000 DPQuick 761447 940134
42000 Quick 793444 1192446
42000 Hybrid 873742 1136029
42000 Merge 592792 648464
42000 MySort 653754 653831
42000 DPQuick 775102 951462
43000 Quick 786493 1421169
43000 Hybrid 870288 1366891
43000 Merge 608497 665464
43000 MySort 667625 666986
43000 DPQuick 754432 1015047
44000 Quick 821825 1256904
44000 Hybrid 907382 1200064
44000 Merge 624050 682464
44000 MySort 695151 695265
44000 DPQuick 844307 1176846
45000 Quick 906178 1482138
45000 Hybrid 991473 1417770
45000 Merge 639765 699464
45000 MySort 706094 706049
45000 DPQuick 820197 1159254
46000 Quick 859788 1465587
46000 Hybrid 948840 1404269
46000 Merge 655375 716464
46000 MySort 727402 727533
46000 DPQuick 821575 1114191
47000 Quick 846894 1322913
47000 Hybrid 936555 1259507
47000 Merge 671087 733464
47000 MySort 750078 749822
47000 DPQuick 829615 1138038
48000 Quick 905393 1604967
48000 Hybrid 996705 1537644
48000 Merge 686717 750464
48000 MySort 757702 757903
48000 DPQuick 900553 1156230
49000 Quick 873344 1440123
49000 Hybrid 968901 1374896
49000 Merge 702427 767464
49000 MySort 773969 773622
49000 DPQuick 893136 1175160
50000 Quick 975792 1577835
50000 Hybrid 1071568 1510363
50000 Merge 718400 784464
50000 MySort 803172 802886
50000 DPQuick 896919 1285887
